date,EnergyMWh,DemandMW,year,month,dayofyear,dayofweek,weekofyear,quarterofyear,is_weekend,season,Energy_rolling30,DeficitMW
2024-07-12,535.4339462334722,43962.225475797575,2024,7,194,4,28,3,0,Monsoon,489.5647796248705,43426.7915295641
2024-07-13,541.1543943769921,39828.65103822882,2024,7,195,5,28,3,1,Monsoon,499.5112166409025,39287.496643851824
2024-07-14,530.9008102379521,40318.33578850385,2024,7,196,6,28,3,1,Monsoon,496.71946308156487,39787.4349782659
2024-07-15,514.0166650692481,43457.15856738174,2024,7,197,0,29,3,0,Monsoon,493.90352466364806,42943.14190231249
2024-07-16,190.81295709062405,43403.02231353136,2024,7,198,1,29,3,0,Monsoon,479.4296129887969,43212.20935644073
2024-07-17,333.655017715008,43313.407297854785,2024,7,199,2,29,3,0,Monsoon,469.83931152238085,42979.75228013978
2024-07-18,523.4108530685761,43509.76308525852,2024,7,200,3,29,3,0,Monsoon,469.42137474154566,42986.35223218994
2024-07-19,527.9871244412161,43610.075403740375,2024,7,201,4,29,3,0,Monsoon,465.2971621211233,43082.08827929916
2024-07-20,507.53041148304004,39661.96679180418,2024,7,202,5,29,3,1,Monsoon,467.09367941206085,39154.43638032114
2024-07-21,506.4532470455041,39404.90152997799,2024,7,203,6,29,3,1,Monsoon,465.9164844706945,38898.44828293249
2024-07-22,402.1701178841281,43439.5361760176,2024,7,204,0,30,3,0,Monsoon,458.75044057898884,43037.36605813348
2024-07-23,485.92133038944,43584.760509625965,2024,7,205,1,30,3,0,Monsoon,454.71372451274885,43098.83917923652
2024-07-24,479.444139589536,43533.44705528053,2024,7,206,2,30,3,0,Monsoon,454.76423792743685,43054.002915690995
2024-07-25,477.91165728240003,43593.31799669967,2024,7,207,3,30,3,0,Monsoon,462.44654402189764,43115.40633941727
2024-07-26,469.468277565408,43248.03030088009,2024,7,208,4,30,3,0,Monsoon,459.6587728600033,42778.562023314684
2024-07-27,218.83334949907209,39378.40515456546,2024,7,209,5,30,3,1,Monsoon,448.2118172869921,39159.571805066385
2024-07-28,499.00154529139206,39518.51497084708,2024,7,210,6,30,3,1,Monsoon,450.0291906053857,39019.513425555684
2024-07-29,494.6948046691201,43471.013235148515,2024,7,211,0,31,3,0,Monsoon,457.6065455678112,42976.3184304794
2024-07-30,442.169335232064,43440.996925467545,2024,7,212,1,31,3,0,Monsoon,460.27779311669764,42998.82759023548
2024-07-31,194.83265138515205,43166.75368591859,2024,7,213,2,31,3,0,Monsoon,451.53920185007047,42971.92103453344
2024-08-01,458.9952694272,41199.51775192519,2024,8,214,3,31,3,0,Monsoon,450.95186939330887,40740.52248249799
2024-08-02,458.6417336191682,41286.94313063806,2024,8,215,4,31,3,0,Monsoon,450.6907827197953,40828.30139701889
2024-08-03,428.78211844406417,37634.1215550055,2024,8,216,5,31,3,1,Monsoon,446.01145120033925,37205.33943656144
2024-08-04,357.19604085052805,37539.61702915291,2024,8,217,6,31,3,1,Monsoon,441.87803055665285,37182.42098830239
2024-08-05,295.48979460316804,41264.52563228823,2024,8,218,0,32,3,0,Monsoon,448.65027895501447,40969.035837685056
2024-08-06,154.19180619532804,41421.6607909791,2024,8,219,1,32,3,0,Monsoon,433.8855651246337,41267.46898478377
2024-08-07,93.88079332790403,41379.14899394939,2024,8,220,2,32,3,0,Monsoon,416.52589962519363,41285.26820062149
2024-08-08,15.600453774048002,41302.56532975798,2024,8,221,3,32,3,0,Monsoon,404.07508361309766,41286.96487598393
2024-08-09,33.571087593120005,41324.85065621562,2024,8,222,4,32,3,0,Monsoon,391.57982218650244,41291.2795686225
2024-08-10,64.79892207360001,37041.41877667767,2024,8,223,5,32,3,1,Monsoon,374.56502184858243,36976.61985460407
2024-08-11,132.2796446136,37696.13857343234,2024,8,224,6,32,3,1,Monsoon,361.12654512792,37563.85892881874
2024-08-12,184.53044191190403,41372.47845132013,2024,8,225,0,33,3,0,Monsoon,349.2390800457504,41187.948009408225
2024-08-13,164.81487316060804,41017.78241254125,2024,8,226,1,33,3,0,Monsoon,337.0362154765056,40852.96753938065
2024-08-14,321.11682714777606,41225.849647139716,2024,8,227,2,33,3,0,Monsoon,330.60622087912327,40904.73281999194
2024-08-15,273.7445974306561,40424.751054180415,2024,8,228,3,33,3,0,Monsoon,333.3706088904576,40151.00645674976
2024-08-16,171.96567298099205,40706.016407040705,2024,8,229,4,33,3,0,Monsoon,327.98096406599046,40534.05073405971
2024-08-17,169.69143647174403,37077.423946369636,2024,8,230,5,33,3,1,Monsoon,316.190316846096,36907.73250989789
2024-08-18,33.936300452736006,36937.309755500544,2024,8,231,6,33,3,1,Monsoon,299.72195604648005,36903.37345504781
2024-08-19,8.860180744800001,40421.63696342134,2024,8,232,0,34,3,0,Monsoon,283.099615021872,40412.77678267654
2024-08-20,115.45815466944,40474.35390374037,2024,8,233,1,34,3,0,Monsoon,270.06644527600326,40358.89574907093
2024-08-21,121.86580601289602,40617.793718921894,2024,8,234,2,34,3,0,Monsoon,260.7229682136288,40495.927912909
2024-08-22,13.361771272608001,40395.14568426842,2024,8,235,3,34,3,0,Monsoon,244.97098290973446,40381.783912995816
2024-08-23,19.662324881760004,39991.35271534654,2024,8,236,4,34,3,0,Monsoon,229.64492241947525,39971.69039046478
2024-08-24,0.37837132819200003,36360.37806930693,2024,8,237,5,34,3,1,Monsoon,213.72714622100162,36359.99969797873
2024-08-25,6.146573384160002,36680.95470379538,2024,8,238,6,34,3,1,Monsoon,198.28308941496005,36674.80813041122
2024-08-26,8.31815641008,40056.09980720572,2024,8,239,0,35,3,0,Monsoon,191.26591631199366,40047.78165079564
2024-08-27,12.569300324064002,40040.36923349834,2024,8,240,1,35,3,0,Monsoon,175.05150814641604,40027.799933174276
2024-08-28,41.37458231174401,40452.79428630363,2024,8,241,2,35,3,0,Monsoon,159.94083406783682,40411.41970399189
2024-08-29,21.993378089760004,39423.997944994495,2024,8,242,3,35,3,0,Monsoon,145.93496882976004,39402.00456690473
2024-08-30,90.86924686752,39539.98793124312,2024,8,243,4,35,3,0,Monsoon,142.46952201250562,39449.1186843756
2024-08-31,114.64311389731203,36081.958056105614,2024,8,244,5,35,3,1,Monsoon,130.99111682817605,35967.3149422083
2024-09-01,103.650041252736,33437.48552310231,2024,9,245,6,35,3,1,Monsoon,119.15806041596163,33333.83548184957
2024-09-02,54.805631614272016,36280.889092684265,2024,9,246,0,36,3,0,Monsoon,106.69217752163522,36226.08346106999
2024-09-03,151.01721672364803,36500.42461826182,2024,9,247,1,36,3,0,Monsoon,99.81955005073922,36349.40740153818
2024-09-04,150.83099389353606,35435.14948019802,2024,9,248,2,36,3,0,Monsoon,94.99759002708483,35284.31848630449
2024-09-05,129.08570957884803,36033.62141391639,2024,9,249,3,36,3,0,Monsoon,94.16072013986881,35904.53570433755
2024-09-06,75.47471005536002,36316.401267051704,2024,9,250,4,36,3,0,Monsoon,93.54718403078401,36240.926556996346
2024-09-07,135.15838639776,32677.123652365233,2024,9,251,5,36,3,1,Monsoon,97.53244845157442,32541.965265967472
2024-09-08,37.316371175424,32570.751391364138,2024,9,252,6,36,3,1,Monsoon,97.65729123765121,32533.435020188714
2024-09-09,107.51340248352003,35739.257507975795,2024,9,253,0,37,3,0,Monsoon,99.08110725131522,35631.744105492275
2024-09-10,49.741102629504006,35353.98863118812,2024,9,254,1,37,3,0,Monsoon,96.32982251851202,35304.24752855862
2024-09-11,92.890596782016,35141.7422720022,2024,9,255,2,37,3,0,Monsoon,93.27516101418243,35048.85167522018
2024-09-12,97.87826636755202,35869.12404455445,2024,9,256,3,37,3,0,Monsoon,91.04394078774722,35771.2457781869
2024-09-13,23.231406984192002,34849.093750275024,2024,9,257,4,37,3,0,Monsoon,81.11442678229442,34825.862343290835
2024-09-14,92.881011142656,31678.201672167215,2024,9,258,5,37,3,1,Monsoon,75.08564057269442,31585.320661024558
2024-09-15,90.70707527798403,32340.12941391639,2024,9,259,6,37,3,1,Monsoon,72.37702064926081,32249.422338638407
2024-09-16,28.084180481280004,35432.27815869087,2024,9,260,0,38,3,0,Monsoon,67.65677878291201,35404.19397820959
2024-09-17,13.168751352768002,35187.99183828382,2024,9,261,1,38,3,0,Monsoon,66.96452714624641,35174.82308693106
2024-09-18,11.421637866144001,34886.70608470847,2024,9,262,2,38,3,0,Monsoon,67.0499090502912,34875.28444684233
2024-09-19,37.332492477984,35027.81986028603,2024,9,263,3,38,3,0,Monsoon,64.44572031057602,34990.48736780805
2024-09-20,84.10954113302401,35006.81373129813,2024,9,264,4,38,3,0,Monsoon,63.18717814791361,34922.7041901651
2024-09-21,1.2247832836800003,31748.184903740374,2024,9,265,5,38,3,1,Monsoon,62.78261188161601,31746.960120456693
2024-09-22,0.3900483797760001,31228.308305005503,2024,9,266,6,38,3,1,Monsoon,62.14020266488321,31227.918256625726
2024-09-23,11.029410931968002,34846.435014851486,2024,9,267,0,39,3,0,Monsoon,62.49523731834242,34835.40560391952
2024-09-24,15.951723885504002,34677.030262651264,2024,9,268,1,39,3,0,Monsoon,62.822075668387214,34661.07853876576
2024-09-25,46.18657327046402,34574.82183360836,2024,9,269,2,39,3,0,Monsoon,64.08435623040002,34528.6352603379
2024-09-26,35.643589964928005,34792.459179042904,2024,9,270,3,39,3,0,Monsoon,64.85349921842881,34756.815589077974
2024-09-27,35.51313812745601,34175.130123487346,2024,9,271,4,39,3,0,Monsoon,64.65811774561921,34139.61698535989
2024-09-28,25.481679395040008,31352.331260451047,2024,9,272,5,39,3,1,Monsoon,64.7743944557952,31326.849581056005
2024-09-29,26.946190804896002,30801.636763476345,2024,9,273,6,39,3,1,Monsoon,62.64362592037442,30774.69057267145
2024-09-30,48.416280127776005,34057.1129449945,2024,9,274,0,40,3,0,Monsoon,60.43606479472321,34008.69666486672
2024-10-01,57.54093737673601,33779.032623762374,2024,10,275,1,40,4,0,Monsoon,58.899094665523215,33721.49168638564
2024-10-02,26.117642995488005,33766.88124312431,2024,10,276,2,40,4,0,Monsoon,57.942828378230416,33740.76360012883
2024-10-03,12.905233412544003,33658.330061056105,2024,10,277,3,40,4,0,Monsoon,53.33909560119361,33645.42482764356
2024-10-04,11.742146789472002,34155.088184268425,2024,10,278,4,40,4,0,Monsoon,48.70280069772481,34143.34603747895
2024-10-05,13.943358155232003,30572.542687843787,2024,10,279,5,40,4,1,Monsoon,44.8647223169376,30558.599329688554
2024-10-06,3.290837134464001,30620.249691144112,2024,10,280,6,40,4,1,Monsoon,42.458593219574404,30616.95885400965
2024-10-07,4.529388881952,33588.04521782178,2024,10,281,0,41,4,0,Monsoon,38.10429330238081,33583.51582893983
2024-10-08,5.287177244448001,33403.44888173817,2024,10,282,1,41,4,0,Monsoon,37.03665350468161,33398.16170449372
2024-10-09,0.313188980544,33496.21569169417,2024,10,283,2,41,4,0,Monsoon,33.46331305458241,33495.90250271362
2024-10-10,0.23327960515200005,33435.221968371836,2024,10,284,3,41,4,0,Monsoon,31.813052287104007,33434.98868876669
2024-10-11,19.929067082496005,32930.44451622662,2024,10,285,4,41,4,0,Monsoon,29.381001297120005,32910.51544914412
2024-10-12,25.386171570144004,29773.980461221123,2024,10,286,5,41,4,1,Monsoon,26.964598137206405,29748.59428965098
2024-10-13,14.578711760448,29595.36970159516,2024,10,287,6,41,4,1,Monsoon,26.676174963081607,29580.79098983471
2024-10-14,22.381335057312004,33131.730498624864,2024,10,288,0,42,4,0,Monsoon,24.326185760236804,33109.34916356755
2024-10-15,37.280555741088,32819.65129565456,2024,10,289,1,42,4,0,Monsoon,22.545301775673604,32782.37073991347
2024-10-16,48.462901191936005,33185.694969746975,2024,10,290,2,42,4,0,Monsoon,23.224592466028803,33137.23206855504
2024-10-17,75.19393796428801,33267.69189851485,2024,10,291,3,42,4,0,Monsoon,25.292098686412807,33192.497960550565
2024-10-18,81.53649410227202,32645.690011001097,2024,10,292,4,42,4,0,Monsoon,27.629260560950407,32564.153516898827
2024-10-19,82.99856553120001,28994.057844059404,2024,10,293,5,42,4,1,Monsoon,29.151462996057603,28911.059278528202
2024-10-20,80.88493205232002,29017.75570462046,2024,10,294,6,42,4,1,Monsoon,29.043976026700808,28936.87077256814
2024-10-21,88.32129678345602,32138.49132618262,2024,10,295,0,43,4,0,Monsoon,31.947193143360003,32050.170029399163
2024-10-22,49.02122111356801,32797.760816556656,2024,10,296,1,43,4,0,Monsoon,33.56823223448641,32748.739595443087
2024-10-23,92.67535560729601,31886.15403960396,2024,10,297,2,43,4,0,Monsoon,36.28976372366401,31793.478683996665
2024-10-24,83.21040816105601,32376.011773377337,2024,10,298,3,43,4,0,Monsoon,38.53171986618241,32292.80136521628
2024-10-25,56.55849648451202,31838.08817381738,2024,10,299,4,43,4,0,Monsoon,38.877450639984005,31781.52967733287
2024-10-26,98.88223137724802,28767.671680693067,2024,10,300,5,43,4,1,Monsoon,40.985405353728005,28668.78944931582
2024-10-27,73.94885055360001,29074.45841749175,2024,10,301,6,43,4,1,Monsoon,42.26659576793281,29000.50956693815
2024-10-28,99.31951081641601,31637.358133663365,2024,10,302,0,44,4,0,Monsoon,44.727856815312,31538.03862284695
2024-10-29,79.620411936384,31411.576134213417,2024,10,303,1,44,4,0,Monsoon,46.48366418636161,31331.955722277035
2024-10-30,76.29907504032002,31171.57255610561,2024,10,304,2,44,4,0,Monsoon,47.413090683446406,31095.27348106529
2024-10-31,93.471225100704,32176.840268151816,2024,10,305,3,44,4,0,Monsoon,48.61076694091201,32083.369043051112
2024-11-01,83.58773378313602,30909.536460396037,2024,11,306,4,44,4,0,Winter,50.526436633833605,30825.9487266129
2024-11-02,98.88327708336001,28366.877362761275,2024,11,307,5,44,4,1,Winter,53.39237142286081,28267.994085677914
2024-11-03,82.469699665056,27884.340695544553,2024,11,308,6,44,4,1,Winter,55.74995651871361,27801.870995879497
2024-11-04,146.87508767184002,31045.35389548955,2024,11,309,0,45,4,0,Winter,60.18101416926721,30898.478807817708
2024-11-05,106.93660842057604,30906.17557233223,2024,11,310,1,45,4,0,Winter,63.63587321213761,30799.238963911655
2024-11-06,124.19171783251201,31278.56821094609,2024,11,311,2,45,4,0,Winter,67.62461751048961,31154.376493113577
2024-11-07,151.8517773432,31010.824580033004,2024,11,312,3,45,4,0,Winter,72.51010418044801,30858.972802689805
2024-11-08,34.353537191423996,30869.165843509352,2024,11,313,4,45,4,0,Winter,73.644782454144,30834.81230631793
2024-11-09,138.73714128172804,27791.20873047305,2024,11,314,5,45,4,1,Winter,78.26157784336321,27652.471589191322
2024-11-10,76.19799011616,27737.788298679865,2024,11,315,6,45,4,1,Winter,80.13720861115202,27661.590308563704
2024-11-11,47.77482657024001,30818.07539081408,2024,11,316,0,46,4,0,Winter,80.88349711115522,30770.30056424384
2024-11-12,74.696007570624,30778.49747332233,2024,11,317,1,46,4,0,Winter,82.8874069714944,30703.80146575171
2024-11-13,1.6267701415680003,30507.050665291532,2024,11,318,2,46,4,0,Winter,82.19558814096962,30505.423895149965
2024-11-14,3.576140618688,30224.371961221124,2024,11,319,3,46,4,0,Winter,81.07210763688961,30220.795820602438
2024-11-15,8.106139495872002,30197.070260451044,2024,11,320,4,46,4,0,Winter,79.7268822470208,30188.964120955174
2024-11-16,3.609516072096001,27127.236324807476,2024,11,321,5,46,4,1,Winter,77.34073485061441,27123.626808735382
2024-11-17,1.7677661823360002,27186.30054152915,2024,11,322,6,46,4,1,Winter,74.6817772532832,27184.532775346815
2024-11-18,0.30517190035200004,30032.742426567656,2024,11,323,0,47,4,0,Winter,71.9253307989216,30032.437254667304
2024-11-19,1.274367181824,30095.444977172716,2024,11,324,1,47,4,0,Winter,69.27164530323843,30094.17060999089
2024-11-20,80.39859156806402,30351.516006050606,2024,11,325,2,47,4,0,Winter,69.007555129392,30271.11741448254
2024-11-21,192.19389915369604,29815.25271039604,2024,11,326,3,47,4,0,Winter,73.77997773072961,29623.058811242343
2024-11-22,90.939047750496,29917.615252475247,2024,11,327,4,47,4,0,Winter,73.7221008021696,29826.67620472475
2024-11-23,225.37824976972803,26873.905985423542,2024,11,328,5,47,4,1,Winter,78.461028855792,26648.527735653814
2024-11-24,107.27994859401599,26612.996580583058,2024,11,329,6,47,4,1,Winter,80.15174392610881,26505.716631989042
2024-11-25,211.503995360064,29536.360931793177,2024,11,330,0,48,4,0,Winter,83.905802725536,29324.856936433112
2024-11-26,162.08244308995202,29862.97895709571,2024,11,331,1,48,4,0,Winter,86.84358914341442,29700.89651400576
2024-11-27,296.7510033164161,29639.89935863586,2024,11,332,2,48,4,0,Winter,93.4246388934144,29343.148355319445
2024-11-28,298.40905749916806,29612.10100742574,2024,11,333,3,48,4,0,Winter,100.71759374550722,29313.69194992657
2024-11-29,267.4460480915521,29819.797708745875,2024,11,334,4,48,4,0,Winter,107.08915951388163,29552.351660654323
2024-11-30,150.7211076096,25963.989439493947,2024,11,335,5,48,4,1,Winter,108.99748893084481,25813.26833188435
2024-12-01,271.95652712131204,25127.30243509351,2024,12,336,6,48,4,1,Winter,115.27644870878402,24855.345907972198
2024-12-02,351.8743553043841,27740.46327337734,2024,12,337,0,49,4,0,Winter,123.70948464948484,27388.588918072957
2024-12-03,250.276773722976,27831.610235973596,2024,12,338,1,49,4,0,Winter,129.30305378474884,27581.33346225062
2024-12-04,375.3937671802561,27494.117142739273,2024,12,339,2,49,4,0,Winter,136.920343101696,27118.723375559017
2024-12-05,184.39197299424,27937.067081958197,2024,12,340,3,49,4,0,Winter,139.50218858748482,27752.67510896396
2024-12-06,251.64333732700803,27386.437378162816,2024,12,341,4,49,4,0,Winter,143.75057590396804,27134.794040835808
2024-12-07,2.39510270736,24738.241737073706,2024,12,342,5,49,4,1,Winter,138.76868674944,24735.846634366346
2024-12-08,4.252276762272,24680.785483773376,2024,12,343,6,49,4,1,Winter,137.7653114018016,24676.533207011104
2024-12-09,5.172585283008001,27849.119121562155,2024,12,344,0,50,4,0,Winter,133.31315953517762,27843.946536279145
2024-12-10,4.778702647488,27084.10167931793,2024,12,345,1,50,4,0,Winter,130.93251661955523,27079.322976670443
2024-12-11,9.016600950720003,27322.532073157316,2024,12,346,2,50,4,0,Winter,129.6405757655712,27313.515472206596
2024-12-12,3.848547060864,27150.673360286026,2024,12,347,3,50,4,0,Winter,127.27899374857923,27146.82481322516
2024-12-13,48.215243127744,27613.429320957093,2024,12,348,4,50,4,0,Winter,128.83194284811842,27565.21407782935
2024-12-14,127.34251749014403,24133.516004675465,2024,12,349,5,50,4,1,Winter,132.9574887438336,24006.17348718532
2024-12-15,1.9102436400960001,23881.694575357535,2024,12,350,6,50,4,1,Winter,132.75095888197444,23879.784331717437
2024-12-16,16.859832501600003,27079.751156490645,2024,12,351,0,51,4,0,Winter,133.1926360962912,27062.891323989046
2024-12-17,245.59575745478404,27026.840765676567,2024,12,352,1,51,4,0,Winter,141.32023580537282,26781.245008221784
2024-12-18,162.67457417587204,27123.98831270627,2024,12,353,2,51,4,0,Winter,146.73254921455683,26961.3137385304
2024-12-19,254.04549855062405,26983.74950522552,2024,12,354,3,51,4,0,Winter,155.15825359351683,26729.704006674896
